code_insee;name;department;zip_code;gps
30218;Rochegude;30;30430;44.2639325921, 4.33582586217
30221;Roquemaure;30;30150;44.0420660293, 4.76432610967
30223;Rousson;30;30340;44.1624056275, 4.15386729495
30232;Saint-André-d'Olérargues;30;30330;44.1082203538, 4.53343123071
30236;Saint-Bonnet-de-Salendrinque;30;30460;44.0515498157, 3.8329499699
30239;Sainte-Cécile-d'Andorge;30;30110;44.216874821, 4.00813829551
30250;Saint-Étienne-de-l'Olm;30;30360;44.0513052606, 4.1895053141
30253;Saint-Florent-sur-Auzonnet;30;30960;44.2386422448, 4.12848944185
30255;Saint-Geniès-de-Malgoirès;30;30190;43.9622420446, 4.27500908477
30257;Saint-Gervasy;30;30320;43.8770383531, 4.45722283055
30258;Saint-Gilles;30;30800;43.657925014, 4.40745034656
30265;Saint-Jean-de-Crieulon;30;30610;43.9495863294, 3.99062671704
30271;Saint-Julien-de-Cassagnas;30;30500;44.2403757272, 4.22000771544
30286;Saint-Maximin;30;30700;44.0258416482, 4.41171212043
30291;Saint-Paul-la-Coste;30;30480;44.1525130958, 3.9959976233
30302;Saint-Victor-la-Coste;30;30290;44.0818801602, 4.65422570722
30310;Saumane;30;30125;44.1195052098, 3.76831241907
30317;Sernhac;30;30210;43.9586776259, 4.54354243204
30324;Souvignargues;30;30250;43.8069164828, 4.10139165564
30325;Sumène;30;30440;43.9870513283, 3.7146726024
30337;Vallabrix;30;30700;44.0258416482, 4.41171212043
30339;Valleraugue;30;30570;44.0726659804, 3.64380586054
30344;Vergèze;30;30310;43.7378529674, 4.23230506556
30349;Vic-le-Fesq;30;30260;43.8844942782, 4.02793368235
30351;Villeneuve-lès-Avignon;30;30400;43.9767094968, 4.7939679581
30353;Vissec;30;30770;43.9504922652, 3.46315986765
31001;Agassac;31;31230;43.3503151774, 0.839491393325
31005;Alan;31;31420;43.2381139844, 0.875623449083
31006;Albiac;31;31460;43.5298336726, 1.775181368
31007;Ambax;31;31230;43.3503151774, 0.839491393325
31009;Antichan-de-Frontignes;31;31510;43.0209543998, 0.643872354578
31010;Antignac;31;31110;42.78191254, 0.56401037404
31021;Aspret-Sarrat;31;31800;43.1295079792, 0.734244860964
31023;Aulon;31;31420;43.2381139844, 0.875623449083
31025;Aureville;31;31320;43.5091044255, 1.47457796797
31028;Aurignac;31;31420;43.2381139844, 0.875623449083
31033;Auterive;31;31190;43.3507140411, 1.45030938384
31038;Azas;31;31380;43.7313738787, 1.57893148418
31039;Bachas;31;31420;43.2381139844, 0.875623449083
31044;Balma;31;31130;43.6044083046, 1.52857222339
31048;Baziège;31;31450;43.4581236124, 1.5833540579
31051;Beaufort;31;31370;43.4033226833, 1.09884102689
31052;Beaumont-sur-Lèze;31;31870;43.3914758658, 1.36906768586
31061;Bellegarde-Sainte-Marie;31;31530;43.6738510195, 1.16969293346
31062;Bellesserre;31;31480;43.7514588839, 1.05841015432
31063;Benque;31;31420;43.2381139844, 0.875623449083
31066;Bessières;31;31660;43.7787521435, 1.60352136541
31069;Blagnac;31;31700;43.6597738568, 1.31989347966
44079;Le Landreau;44;44430;47.2258283333, -1.29550283149
44081;Legé;44;44650;46.9200173219, -1.61088022271
44082;Ligné;44;44850;47.3786651344, -1.3830703271
44085;Louisfert;44;44110;47.7085932754, -1.36002284106
44086;Lusanger;44;44590;47.6829911414, -1.60317365389
44091;Marsac-sur-Don;44;44170;47.5721208092, -1.60180297391
44092;Massérac;44;44290;47.6456298963, -1.81807007019
44102;Montbert;44;44140;47.0608389163, -1.45654054931
44103;Montoir-de-Bretagne;44;44550;47.3304711447, -2.15365906277
44107;Mouzeil;44;44850;47.3786651344, -1.3830703271
44117;Le Pallet;44;44330;47.1650939887, -1.27114440843
44120;Le Pellerin;44;44640;47.1953946232, -1.83239436965
44151;Saint-André-des-Eaux;44;44117;47.3234199197, -2.31212027704
44155;Saint-Colomban;44;44310;47.040945415, -1.64161948487
44164;Saint-Hilaire-de-Chaléons;44;44680;47.1058819776, -1.85298461474
44168;Saint-Joachim;44;44720;47.3719152384, -2.24320653036
44178;Saint-Mars-de-Coutais;44;44680;47.1058819776, -1.85298461474
44184;Saint-Nazaire;44;44600;47.2802195147, -2.2511094831
44188;Saint-Philbert-de-Grand-Lieu;44;44310;47.040945415, -1.64161948487
44195;Savenay;44;44260;47.3429940898, -1.93537477196
44198;Les Sorinières;44;44840;47.1416858299, -1.5195061965
44201;Sucé-sur-Erdre;44;44240;47.3309393698, -1.53749152159
44204;Thouaré-sur-Loire;44;44470;47.3000422915, -1.4503189654
44208;Treffieux;44;44170;47.5721208092, -1.60180297391
44219;Vritz;44;44540;47.5525167785, -1.15686679562
44223;Geneston;44;44140;47.0608389163, -1.45654054931
45011;Attray;45;45170;48.0809443986, 2.05747366676
45016;Autry-le-Châtel;45;45500;47.669813444, 2.62052294278
45018;Auxy;45;45340;48.0647487968, 2.39617529456
45034;Boigny-sur-Bionne;45;45760;47.9504956092, 2.02989730454
45042;Les Bordes;45;45460;47.835810766, 2.38912953908
45043;Bou;45;45430;47.8949996525, 2.04744187127
45044;Bougy-lez-Neuville;45;45170;48.0809443986, 2.05747366676
45049;Bouzy-la-Forêt;45;45460;47.835810766, 2.38912953908
45056;Bromeilles;45;45390;48.1960479378, 2.43683004462
45063;Cerdon;45;45620;47.6434103501, 2.3340789354
45066;Chailly-en-Gâtinais;45;45260;47.8858062716, 2.51389256145
45070;Champoulet;45;45420;47.6034837022, 2.88243398662
45080;Charmont-en-Beauce;45;45480;48.2104328363, 2.06032110325
45088;Chaussy;45;45480;48.2104328363, 2.06032110325
45093;Chevilly;45;45520;48.0106833156, 1.86938159284
45095;Chilleurs-aux-Bois;45;45170;48.0809443986, 2.05747366676
45096;Les Choux;45;45290;47.8346228413, 2.67975778756
45097;Chuelles;45;45220;47.9445707894, 2.94063509683
45121;Dammarie-sur-Loing;45;45230;47.8080760606, 2.86273192034
45134;Épieds-en-Beauce;45;45130;47.8998652647, 1.6507129188
45138;Escrignelles;45;45250;47.6666483755, 2.7989341243
45143;Feins-en-Gâtinais;45;45230;47.8080760606, 2.86273192034
45168;Ingrannes;45;45450;47.9620977232, 2.17370967023
45176;Juranville;45;45340;48.0647487968, 2.39617529456
45178;Ladon;45;45270;47.9909280993, 2.48335113975
45181;Léouville;45;45480;48.2104328363, 2.06032110325
45182;Ligny-le-Ribault;45;45240;47.7166815663, 1.97527540747
45189;Louzouer;45;45210;48.0887848026, 2.86578598407
45198;Marsainvilliers;45;45300;48.1872746027, 2.25373917421
45208;Montargis;45;45200;48.0036568049, 2.78095949035
45215;Montliard;45;45340;48.0647487968, 2.39617529456
45217;Morville-en-Beauce;45;45300;48.1872746027, 2.25373917421
45222;Nargis;45;45210;48.0887848026, 2.86578598407
45224;Neuville-aux-Bois;45;45170;48.0809443986, 2.05747366676
45233;Ondreville-sur-Essonne;45;45390;48.1960479378, 2.43683004462
45249;Paucourt;45;45200;48.0036568049, 2.78095949035
45251;Pierrefitte-ès-Bois;45;45360;47.5591036835, 2.69824746137
45253;Pithiviers-le-Vieil;45;45300;48.1872746027, 2.25373917421
45256;Presnoy;45;45260;47.8858062716, 2.51389256145
45262;Rouvray-Sainte-Croix;45;45310;48.0141699593, 1.6696840611
45264;Rozières-en-Beauce;45;45130;47.8998652647, 1.6507129188
45265;Rozoy-le-Vieil;45;45210;48.0887848026, 2.86578598407
45270;Saint-Benoît-sur-Loire;45;45730;47.808760292, 2.31707246728
45277;Saint-Florent;45;45600;47.7248279742, 2.37123638142
45279;Saint-Germain-des-Prés;45;45220;47.9445707894, 2.94063509683
45281;Saint-Hilaire-les-Andrésis;45;45320;48.0463130644, 3.01780722216
45283;Saint-Hilaire-sur-Puiseaux;45;45700;47.9535204862, 2.6968652899
45285;Saint-Jean-de-la-Ruelle;45;45140;47.9387970361, 1.79888602843
45286;Saint-Jean-le-Blanc;45;45650;47.8831183185, 1.93332847011
45287;Saint-Loup-de-Gonois;45;45210;48.0887848026, 2.86578598407
45289;Saint-Lyé-la-Forêt;45;45170;48.0809443986, 2.05747366676
45291;Saint-Martin-sur-Ocre;45;45500;47.669813444, 2.62052294278
45307;La Selle-sur-le-Bied;45;45210;48.0887848026, 2.86578598407
45309;Sennely;45;45240;47.7166815663, 1.97527540747
45317;Tavers;45;45190;47.8004436022, 1.60034648518
45329;Triguères;45;45220;47.9445707894, 2.94063509683
45337;Villamblain;45;45310;48.0141699593, 1.6696840611
30058;La Cadière-et-Cambo;30;30170;43.952254176, 3.87237250902
30061;La Calmette;30;30190;43.9622420446, 4.27500908477
30062;Calvisson;30;30420;43.7877220442, 4.18874527572
30068;Cardet;30;30350;43.9770055475, 4.11008652443
30073;Castillon-du-Gard;30;30210;43.9586776259, 4.54354243204
30075;Caveirac;30;30820;43.8345078656, 4.26758675229
30082;Clarensac;30;30870;43.8342757187, 4.20744229546
30088;Combas;30;30250;43.8069164828, 4.10139165564
30101;Deaux;30;30360;44.0513052606, 4.1895053141
30108;L'Estréchure;30;30124;44.0999030236, 3.79947600086
30116;Fournès;30;30210;43.9586776259, 4.54354243204
30117;Fourques;30;30300;43.780193328, 4.58229884673
30126;Garrigues-Sainte-Eulalie;30;30190;43.9622420446, 4.27500908477
30128;Générac;30;30510;43.7239855564, 4.35877744622
30132;La Grand-Combe;30;30110;44.216874821, 4.00813829551
30144;Lecques;30;30250;43.8069164828, 4.10139165564
30146;Lédignan;30;30350;43.9770055475, 4.11008652443
30147;Lézan;30;30350;43.9770055475, 4.11008652443
30148;Liouc;30;30260;43.8844942782, 4.02793368235
30152;Les Mages;30;30960;44.2386422448, 4.12848944185
30156;Marguerittes;30;30320;43.8770383531, 4.45722283055
30163;Mauressargues;30;30350;43.9770055475, 4.11008652443
30165;Méjannes-lès-Alès;30;30340;44.1624056275, 4.15386729495
30176;Montdardier;30;30120;43.9708641102, 3.57903745663
30180;Montignargues;30;30190;43.9622420446, 4.27500908477
30187;Navacelles;30;30580;44.1345395894, 4.32807251853
30188;Ners;30;30360;44.0513052606, 4.1895053141
30191;Orsan;30;30200;44.1738229164, 4.60897329043
30204;Potelières;30;30500;44.2403757272, 4.22000771544
30209;Pujaut;30;30131;43.9996703515, 4.76494310963
30226;Saint-Alexandre;30;30130;44.2445980567, 4.61246226346
30227;Saint-Ambroix;30;30500;44.2403757272, 4.22000771544
30230;Saint-André-de-Roquepertuis;30;30630;44.2160658373, 4.44619382418
30231;Saint-André-de-Valborgne;30;30940;44.1475370042, 3.68508048992
30235;Saint-Bonnet-du-Gard;30;30210;43.9586776259, 4.54354243204
30240;Saint-Césaire-de-Gauzignan;30;30360;44.0513052606, 4.1895053141
30251;Saint-Étienne-des-Sorts;30;30200;44.1738229164, 4.60897329043
30252;Saint-Félix-de-Pallières;30;30140;44.0718214105, 3.97533949662
30259;Saint-Hilaire-de-Brethmas;30;30560;44.0919758672, 4.12323888329
30261;Saint-Hippolyte-de-Caton;30;30360;44.0513052606, 4.1895053141
30264;Saint-Jean-de-Ceyrargues;30;30360;44.0513052606, 4.1895053141
30266;Saint-Jean-de-Maruéjols-et-Avéjan;30;30430;44.2639325921, 4.33582586217
30267;Saint-Jean-de-Serres;30;30350;43.9770055475, 4.11008652443
30269;Saint-Jean-du-Gard;30;30270;44.1068662238, 3.87766205266
30272;Saint-Julien-de-la-Nef;30;30440;43.9870513283, 3.7146726024
30278;Saint-Laurent-des-Arbres;30;30126;44.0300936861, 4.6901493854
30279;Saint-Laurent-la-Vernède;30;30330;44.1082203538, 4.53343123071
30283;Saint-Martial;30;30440;43.9870513283, 3.7146726024
30284;Saint-Martin-de-Valgalgues;30;30520;44.1658639136, 4.07436260956
30290;Saint-Paulet-de-Caisson;30;30130;44.2445980567, 4.61246226346
30293;Saint-Privat-de-Champclos;30;30430;44.2639325921, 4.33582586217
30294;Saint-Privat-des-Vieux;30;30340;44.1624056275, 4.15386729495
30296;Saint-Roman-de-Codières;30;30440;43.9870513283, 3.7146726024
30298;Saint-Sébastien-d'Aigrefeuille;30;30140;44.0718214105, 3.97533949662
30301;Saint-Victor-des-Oules;30;30700;44.0258416482, 4.41171212043
30305;Salindres;30;30340;44.1624056275, 4.15386729495
30312;Sauveterre;30;30150;44.0420660293, 4.76432610967
30314;Savignargues;30;30350;43.9770055475, 4.11008652443
30322;Soudorgues;30;30460;44.0515498157, 3.8329499699
30326;Tavel;30;30126;44.0300936861, 4.6901493854
30342;Vénéjan;30;30200;44.1738229164, 4.60897329043
30346;Vers-Pont-du-Gard;30;30210;43.9586776259, 4.54354243204
30347;Vestric-et-Candiac;30;30600;43.6360200976, 4.3019597877
30354;Montagnac;30;30350;43.9770055475, 4.11008652443
31002;Aignes;31;31550;43.2904004473, 1.51499636485
31003;Aigrefeuille;31;31280;43.5930942522, 1.59070902866
31008;Anan;31;31230;43.3503151774, 0.839491393325
31012;Arbon;31;31160;42.9888223575, 0.812886566983
31015;Argut-Dessous;31;31440;42.895421056, 0.722774837437
31017;Arlos;31;31440;42.895421056, 0.722774837437
31022;Aucamville;31;31140;43.6948428019, 1.45487044416
31024;Auragne;31;31190;43.3507140411, 1.45030938384
31026;Auriac-sur-Vendinelle;31;31460;43.5298336726, 1.775181368
31030;Ausseing;31;31260;43.0780731164, 0.95948991374
31034;Auzas;31;31360;43.1506397958, 0.901962846495
31035;Auzeville-Tolosane;31;31320;43.5091044255, 1.47457796797
31040;Bachos;31;31440;42.895421056, 0.722774837437
31042;Bagnères-de-Luchon;31;31110;42.78191254, 0.56401037404
31045;Barbazan;31;31510;43.0209543998, 0.643872354578
31050;Beauchalot;31;31360;43.1506397958, 0.901962846495
31054;Beauteville;31;31290;43.401535599, 1.7281179107
31058;Belbèze-de-Lauragais;31;31450;43.4581236124, 1.5833540579
31065;Bérat;31;31370;43.4033226833, 1.09884102689
31073;Bondigoux;31;31340;43.8425556859, 1.50861783129
31074;Bonrepos-Riquet;31;31590;43.6511913852, 1.64656678771
31077;Le Born;31;31340;43.8425556859, 1.50861783129
31083;Boussan;31;31420;43.2381139844, 0.875623449083
31086;Bouzin;31;31420;43.2381139844, 0.875623449083
31091;Bruguières;31;31150;43.7088681187, 1.39635626813
31092;Burgalays;31;31440;42.895421056, 0.722774837437
31093;Le Burgaud;31;31330;43.7561775259, 1.23418291067
31100;Calmont;31;31560;43.3305600075, 1.62947796077
31106;Caraman;31;31460;43.5298336726, 1.775181368
31107;Carbonne;31;31390;43.3057393147, 1.21392004799
31111;Castagnac;31;31310;43.2025563184, 1.23522167145
31112;Castagnède;31;31260;43.0780731164, 0.95948991374
31117;Castelmaurou;31;31180;43.6864958094, 1.52214716429
31120;Le Castéra;31;31530;43.6738510195, 1.16969293346
21158;Chaume-et-Courchamp;21;21610;47.5437721668, 5.38811246138
21159;La Chaume;21;21520;47.9216725313, 4.78666721906
21162;Chaux;21;21700;47.1116693022, 4.97977918311
21166;Chenôve;21;21300;47.2927838988, 5.00536857546
21170;Chevigny-en-Valière;21;21200;47.0092507244, 4.88350689515
21172;Chivres;21;21820;46.9896528835, 5.08851380654
21173;Chorey-les-Beaune;21;21200;47.0092507244, 4.88350689515
21175;Cirey-lès-Pontailler;21;21270;47.3192103403, 5.39812598656
21194;Corgoloin;21;21700;47.1116693022, 4.97977918311
21196;Corpeau;21;21190;46.9857397581, 4.75418799653
21200;Couchey;21;21160;47.2786553108, 4.96453888127
21203;Courcelles-Frémoy;21;21460;47.4940261955, 4.19113909206
21204;Courcelles-lès-Montbard;21;21500;47.6439282902, 4.34417525455
21207;Courlon;21;21580;47.6313040317, 4.97754059731
21208;Courtivron;21;21120;47.5246077916, 5.06638520589
21210;Créancey;21;21320;47.2482878105, 4.52453849504
21212;Crépand;21;21500;47.6439282902, 4.34417525455
21220;Cussey-les-Forges;21;21580;47.6313040317, 4.97754059731
21224;Dampierre-en-Montagne;21;21350;47.3845616355, 4.53627636917
21227;Darois;21;21121;47.3937419254, 4.95519023386
21229;Diancey;21;21430;47.1707376827, 4.30105737278
21231;Dijon;21;21000;47.3229417955, 5.03751223305
21232;Dompierre-en-Morvan;21;21390;47.3861852885, 4.34360697094
21234;Drée;21;21540;47.3349321244, 4.69502718372
21239;Échenon;21;21170;47.1012770585, 5.25971305248
21245;Épagny;21;21380;47.4355367845, 5.01535981996
21248;Éringes;21;21500;47.6439282902, 4.34417525455
21252;Étais;21;21500;47.6439282902, 4.34417525455
21254;L'Étang-Vergy;21;21220;47.2087168441, 4.90170197138
21257;Étormay;21;21450;47.6254766519, 4.61551483547
21259;Fain-lès-Montbard;21;21500;47.6439282902, 4.34417525455
21263;Fénay;21;21600;47.2634836316, 5.06260029514
21264;Le Fête;21;21230;47.1177971588, 4.48056622149
21267;Flagey-Echézeaux;21;21640;47.1699047121, 4.99001555579
21268;Flagey-lès-Auxonne;21;21130;47.1834770055, 5.37331909182
21274;Foissy;21;21230;47.1177971588, 4.48056622149
21279;Fontaines-les-Sèches;21;21330;47.8578129541, 4.38580271008
21285;Franxault;21;21170;47.1012770585, 5.25971305248
21287;Fresnes;21;21500;47.6439282902, 4.34417525455
21305;Grancey-sur-Ource;21;21570;47.9722434237, 4.63863087175
21306;Grenant-lès-Sombernon;21;21540;47.3349321244, 4.69502718372
21323;Jancigny;21;21310;47.4135276704, 5.30378437113
21326;Jours-lès-Baigneux;21;21450;47.6254766519, 4.61551483547
21333;Labruyère;21;21250;47.02963123, 5.13269072796
21334;Lacanche;21;21230;47.1177971588, 4.48056622149
21338;Lamargelle;21;21440;47.484174596, 4.80545736594
21339;Lantenay;21;21370;47.3545097127, 4.89318102918
21340;Lanthes;21;21250;47.02963123, 5.13269072796
21344;Lechâtelet;21;21250;47.02963123, 5.13269072796
21348;Licey-sur-Vingeanne;21;21610;47.5437721668, 5.38811246138
21351;Longchamp;21;21110;47.2252649283, 5.20147793877
21352;Longeault;21;21110;47.2252649283, 5.20147793877
21359;Lucey;21;21290;47.7771591309, 4.86629964866
21369;Magny-Saint-Médard;21;21310;47.4135276704, 5.30378437113
21371;Les Maillys;21;21130;47.1834770055, 5.37331909182
21372;Maisey-le-Duc;21;21400;47.8293511991, 4.58938834331
21380;Marcigny-sous-Thil;21;21390;47.3861852885, 4.34360697094
21394;Massingy-lès-Semur;21;21140;47.48453871, 4.33729444801
21396;Mauvilly;21;21510;47.6697660444, 4.74962895966
21401;Meloisey;21;21190;46.9857397581, 4.75418799653
21405;Merceuil;21;21190;46.9857397581, 4.75418799653
21407;Messanges;21;21220;47.2087168441, 4.90170197138
21411;Meursanges;21;21200;47.0092507244, 4.88350689515
21427;Montceau-et-Écharnant;21;21360;47.1309824329, 4.67458672388
21436;Montmain;21;21250;47.02963123, 5.13269072796
21445;La Motte-Ternant;21;21210;47.2948283399, 4.25130551986
21459;Noiron-sur-Bèze;21;21310;47.4135276704, 5.30378437113
21471;Orret;21;21450;47.6254766519, 4.61551483547
21477;Panges;21;21540;47.3349321244, 4.69502718372
21478;Pasques;21;21370;47.3545097127, 4.89318102918
21490;Poiseul-la-Ville-et-Laperrière;21;21450;47.6254766519, 4.61551483547
21496;Pontailler-sur-Saône;21;21270;47.3192103403, 5.39812598656
21500;Pouillenay;21;21150;47.5309324126, 4.52615532844
21505;Précy-sous-Thil;21;21390;47.3861852885, 4.34360697094
21506;Premeaux-Prissey;21;21700;47.1116693022, 4.97977918311
21507;Premières;21;21110;47.2252649283, 5.20147793877
21511;Puits;21;21400;47.8293511991, 4.58938834331
21514;Quemigny-sur-Seine;21;21510;47.6697660444, 4.74962895966
21516;Quincerot;21;21500;47.6439282902, 4.34417525455
21520;Remilly-en-Montagne;21;21540;47.3349321244, 4.69502718372
21535;Ruffey-lès-Echirey;21;21490;47.3917821033, 5.11642671411
21537;Saffres;21;21350;47.3845616355, 4.53627636917
21542;Saint-Bernard;21;21700;47.1116693022, 4.97977918311
21557;Saint-Marc-sur-Seine;21;21450;47.6254766519, 4.61551483547
21564;Saint-Nicolas-lès-Cîteaux;21;21700;47.1116693022, 4.97977918311
21565;Saint-Philibert;21;21220;47.2087168441, 4.90170197138
21566;Saint-Pierre-en-Vaux;21;21230;47.1177971588, 4.48056622149
21569;Saint-Romain;21;21190;46.9857397581, 4.75418799653
21570;Sainte-Sabine;21;21320;47.2482878105, 4.52453849504
21571;Saint-Sauveur;21;21270;47.3192103403, 5.39812598656
21581;Samerey;21;21170;47.1012770585, 5.25971305248
21585;Saulon-la-Chapelle;21;21910;47.1979696302, 5.07760526191
21588;Saussey;21;21360;47.1309824329, 4.67458672388
30104;Domessargues;30;30350;43.9770055475, 4.11008652443
30110;Flaux;30;30700;44.0258416482, 4.41171212043
30119;Fressac;30;30170;43.952254176, 3.87237250902
30120;Gagnières;30;30160;44.2982766732, 4.09724420546
30137;Lamelouze;30;30110;44.216874821, 4.00813829551
03067;Châtelperron;03;03220;46.3831158791, 3.5976011499
03071;Chavroches;03;03220;46.3831158791, 3.5976011499
03082;Commentry;03;03600;46.2666871749, 2.79054682985
03087;Couleuvre;03;03320;46.7203528879, 2.95641029349
03072;Chazemais;03;03370;46.456930781, 2.40747377099
03083;Contigny;03;03500;46.3297794911, 3.27171202059
03070;Chavenon;03;03440;46.4644451309, 2.96888238917
03088;Courçais;03;03370;46.456930781, 2.40747377099
03107;Ébreuil;03;03450;46.1429171198, 3.03869570885
04120;Val d'Oronaye;04;04530;44.529721781, 6.79644418503
04124;Montagnac-Montpezat;04;04500;43.779502795, 6.08235734615
04132;Montsalier;04;04150;44.0485937813, 5.61131710182
04126;Montclar;04;04140;44.3210082805, 6.32902498378
04116;Les Mées;04;04190;43.9943294384, 5.9660365633
04118;Melve;04;04250;44.3409779854, 6.11647395481
04081;Esparron-de-Verdon;04;04800;43.7622916617, 5.91644609387
04085;Faucon-du-Caire;04;04250;44.3409779854, 6.11647395481
04047;Champtercier;04;04660;44.0968674904, 6.14437203811
04110;Mallemoisson;04;04510;44.0399432995, 6.10204866093
04050;Châteaufort;04;04250;44.3409779854, 6.11647395481
04099;Lambruisse;04;04170;44.0283793714, 6.53951156663
04107;Majastres;04;04270;43.9535232378, 6.23179869809
04076;Entrevaux;04;04320;43.9774312961, 6.76983906157
04112;Manosque;04;04100;43.8351241867, 5.7912492202
04111;Mane;04;04300;43.9526541708, 5.78676872287
03007;Arpheuilles-Saint-Priest;03;03420;46.1958827238, 2.6188461931
03023;Bellerive-sur-Allier;03;03700;46.0940657836, 3.37277682749
03012;Autry-Issards;03;03210;46.5175879411, 3.17401702628
03028;Billezois;03;03120;46.2072801778, 3.66054090457
03008;Arronnes;03;03250;46.0429962742, 3.69557711106
03009;Aubigny;03;03460;46.6591659055, 3.26064885085
03014;Avrilly;03;03130;46.3489734556, 3.83441218096
03001;Abrest;03;03200;46.1075083503, 3.45428306112
03030;Biozat;03;03800;46.1153548371, 3.19982055617
02833;Wimy;02;02500;49.890758884, 4.10750632589
02814;Villers-lès-Guise;02;02120;49.8880905983, 3.64129929098
02820;Viry-Noureuil;02;02300;49.5817295222, 3.19169688143
02783;Grand-Verly;02;02120;49.8880905983, 3.64129929098
02774;Vendelles;02;02490;49.8944310161, 3.16485920381
02797;Viel-Arcy;02;02160;49.3988991643, 3.73817191868
02781;Verdilly;02;02400;49.0643447361, 3.3912505936
02780;Venizel;02;02200;49.3519078898, 3.32022130463
02827;Voyenne;02;02250;49.738528886, 3.80415822108
02800;Viffort;02;02540;48.9128673746, 3.4403848461
04173;Saint-André-les-Alpes;04;04170;44.0283793714, 6.53951156663
04181;Saint-Jeannet;04;04270;43.9535232378, 6.23179869809
04180;Saint-Jacques;04;04330;43.9661789587, 6.36757828662
04172;Roumoules;04;04500;43.779502795, 6.08235734615
04171;Rougon;04;04120;43.8281340441, 6.48115762991
05013;Barcillonnette;05;05110;44.4207763545, 5.95755460075
05017;La Bâtie-Neuve;05;05230;44.5500776801, 6.2567130171
05039;Chauffayer;05;05800;44.8037455083, 6.14432852349
04237;Le Vernet;04;04140;44.3210082805, 6.32902498378
05025;Buissard;05;05500;44.7016544828, 6.08603823073
04244;Volonne;04;04290;44.1438661231, 6.02689394814
05011;Avançon;05;05230;44.5500776801, 6.2567130171
04224;Ubraye;04;04240;43.977813048, 6.67580684745
05079;Le Monêtier-les-Bains;05;05220;44.9957936495, 6.46967651706
05051;Étoile-Saint-Cyrice;05;05700;44.3940115409, 5.69370523608
05058;Freissinières;05;05310;44.7404687507, 6.51315581075
05082;Mont-Dauphin;05;05600;44.6692655644, 6.68957697025
05085;Montgenèvre;05;05100;44.9491518655, 6.66040427296
05055;La Faurie;05;05140;44.5714639145, 5.71301541571
05052;Eygliers;05;05600;44.6692655644, 6.68957697025
05040;Chorges;05;05230;44.5500776801, 6.2567130171
05046;Embrun;05;05200;44.5288516779, 6.5354706642
05139;Dévoluy;05;05250;44.6849532625, 5.89081686523
05144;Saint-Jacques-en-Valgodemard;05;05800;44.8037455083, 6.14432852349
05141;Saint-Eusèbe-en-Champsaur;05;05500;44.7016544828, 6.08603823073
05149;Saint-Léger-les-Mélèzes;05;05260;44.6914774663, 6.23838338472
05110;Puy-Saint-Vincent;05;05290;44.8269347148, 6.42358106998
05130;Saint-Apollinaire;05;05160;44.5645200462, 6.36522312148
05136;Saint-Crépin;05;05600;44.6692655644, 6.68957697025
10076;Champignol-lez-Mondeville;10;10200;48.2425292795, 4.71148061919
10065;Brillecourt;10;10240;48.495152966, 4.31805671159
10054;Bourdenay;10;10290;48.3522204669, 3.62637818754
10053;Bouranton;10;10270;48.2596266125, 4.24959642717
10039;Bergères;10;10200;48.2425292795, 4.71148061919
10045;Beurey;10;10140;48.2443606803, 4.48006737892
10035;Bayel;10;10310;48.1567685845, 4.79470021531
10043;Bessy;10;10170;48.4916267047, 3.93350100384
24177;Faux;24;24560;44.7422356439, 0.603161629803
24183;Fleurac;24;24580;45.0387588745, 0.994420883545
24190;Fouleix;24;24380;45.0320385201, 0.735708739436
24195;Gaugeac;24;24540;44.678438827, 0.899675879539
24207;Groléjac;24;24250;44.774302218, 1.21332262796
24213;Jaure;24;24140;44.9758683047, 0.548738079815
24214;Javerlhac-et-la-Chapelle-Saint-Robert;24;24300;45.5368592505, 0.644182618939
24221;Rudeau-Ladosse;24;24340;45.4527668085, 0.495716304858
24224;Lamonzie-Montastruc;24;24520;44.8599142189, 0.59682022839
24226;Lamothe-Montravel;24;24230;44.8666408802, 0.0912589036949
24232;Lavaur;24;24550;44.6557879622, 1.07714419525
24246;Lunas;24;24130;44.9031230297, 0.344590140329
24247;Lusignac;24;24320;45.3701841655, 0.369368345584
24248;Lussas-et-Nontronneau;24;24300;45.5368592505, 0.644182618939
31075;Bonrepos-sur-Aussonnelle;31;31470;43.5120887102, 1.15865437582
31079;Bouloc;31;31620;43.8087715684, 1.39926623406
31081;Bourg-d'Oueil;31;31110;42.78191254, 0.56401037404
31082;Bourg-Saint-Bernard;31;31570;43.5604439014, 1.65909968108
31089;Bretx;31;31530;43.6738510195, 1.16969293346
31094;Buzet-sur-Tarn;31;31660;43.7787521435, 1.60352136541
31095;Cabanac-Cazaux;31;31160;42.9888223575, 0.812886566983
31096;Cabanac-Séguenville;31;31480;43.7514588839, 1.05841015432
31114;Castelbiague;31;31160;42.9888223575, 0.812886566983
31118;Castelnau-d'Estrétefonds;31;31620;43.8087715684, 1.39926623406
31123;Castillon-de-Larboust;31;31110;42.78191254, 0.56401037404
31126;Caubiac;31;31480;43.7514588839, 1.05841015432
31130;Cazaril-Tambourès;31;31580;43.1698379285, 0.548144792128
31135;Cazères;31;31220;43.2048781331, 1.06590521297
31138;Charlas;31;31350;43.2617771356, 0.682612296142
31140;Chein-Dessus;31;31160;42.9888223575, 0.812886566983
31143;Cier-de-Rivière;31;31510;43.0209543998, 0.643872354578
31145;Cintegabelle;31;31550;43.2904004473, 1.51499636485
